date,product_id,product_name,location,demand,inventory,cost,lead_time
2025-04-19,TAB-200,Tablet,Marrakesh,25,63,291.93,5
2024-05-13,TAB-100,Tablet,Meknes,15,59,314.78,10
2025-01-20,RAM-100,Memory Module,Tanger,31,32,98.57,5
2024-06-23,NC-100,Network Card,Tanger,8,0,40.01,7
2024-12-06,NC-100,Network Card,Meknes,9,0,39.96,3
2024-08-24,KB-100,Keyboard,Casablanca,24,59,28.57,10
2023-10-28,PHN-200,Smartphone,Meknes,85,119,588.6,3
2024-07-15,NC-100,Network Card,Oujda,3,53,40.44,3
2024-05-24,PSU-100,Power Supply,Oujda,7,52,67.15,10
2025-02-14,PSU-100,Power Supply,Fes,11,49,71.85,7
2025-03-26,PRT-100,Printer,Fes,16,43,155.21,5
2024-07-02,GPU-100,Graphics Card,Meknes,15,30,480.93,10
2024-09-20,NC-100,Network Card,Marrakesh,7,20,39.77,10
2024-02-23,TAB-200,Tablet,Casablanca,27,73,290.47,10
2023-10-31,PRT-200,Printer,Oujda,17,27,151.8,10
2025-05-17,LAP-100,Laptop,Agadir,63,99,794.98,3
2024-05-19,CPU-100,Processor,Rabat,23,42,241.86,14
2024-11-01,NC-100,Network Card,Tanger,9,53,38.43,7
2023-09-23,RAM-100,Memory Module,Tanger,36,64,101.44,14
2025-06-30,MB-100,Motherboard,Marrakesh,10,21,148.78,10
2024-06-22,CPU-100,Processor,Fes,19,39,247.99,3
2025-03-12,NC-100,Network Card,Casablanca,5,26,40.93,10
2025-03-25,MS-100,Mouse,Agadir,23,56,20.82,5
2025-07-18,GPU-100,Graphics Card,Fes,19,62,520.64,10
2024-05-17,MS-100,Mouse,Marrakesh,28,46,20.11,10
2024-10-12,PSU-100,Power Supply,Casablanca,15,21,67.4,7
2024-08-23,LAP-300,Laptop,Oujda,54,79,766.56,5
2025-04-12,HDD-100,Hard Drive,Casablanca,41,26,76.25,7
2023-11-16,LAP-200,Laptop,Casablanca,33,68,832.21,10
2025-07-02,LAP-100,Laptop,Tanger,61,52,828.83,14
2023-12-27,MS-100,Mouse,Marrakesh,22,29,20.16,7
2024-04-22,KB-100,Keyboard,Oujda,21,23,28.63,7
2023-07-30,MS-200,Mouse,Casablanca,29,79,19.79,7
2024-01-20,KB-100,Keyboard,Agadir,19,25,31.05,10
2025-03-03,NC-100,Network Card,Tanger,12,59,41.72,5
2023-09-15,MON-100,Monitor,Rabat,29,31,198.49,5
2024-07-02,HDD-200,Hard Drive,Agadir,26,24,81.02,14
2024-07-27,MB-200,Motherboard,Tanger,10,24,144.45,14
2024-11-16,PRT-200,Printer,Rabat,14,9,152.04,14
2024-04-27,CPU-100,Processor,Tanger,20,67,262.23,5
2024-06-13,TAB-100,Tablet,Casablanca,41,44,291.46,14
2023-09-26,HDD-200,Hard Drive,Meknes,41,52,81.1,5
2023-12-25,PRT-200,Printer,Rabat,13,10,145.43,14
2024-10-10,NC-100,Network Card,Agadir,9,59,39.89,5
2024-11-13,PHN-100,Smartphone,Tanger,61,53,581.84,14
2025-06-29,PHN-100,Smartphone,Rabat,74,69,570.9,10
2023-09-15,MS-100,Mouse,Agadir,20,31,20.61,7
2024-03-11,MON-100,Monitor,Meknes,30,79,199.96,3
2023-12-18,MB-100,Motherboard,Marrakesh,15,0,150.23,3
2025-04-24,KB-100,Keyboard,Casablanca,33,30,30.18,14
2024-02-07,NC-100,Network Card,Meknes,10,14,38.43,10
2024-06-18,NC-100,Network Card,Tanger,10,0,41.33,10
2024-01-15,CPU-100,Processor,Casablanca,24,20,250.59,3
2023-10-03,GPU-200,Graphics Card,Fes,9,19,520.75,7
2024-03-12,SSD-100,SSD,Oujda,51,55,125.15,14
2023-11-27,PHN-100,Smartphone,Casablanca,108,107,611.87,3
2025-07-05,PHN-200,Smartphone,Oujda,78,71,617.15,14
2024-10-18,NC-100,Network Card,Marrakesh,2,35,39.01,3
2023-12-28,KB-100,Keyboard,Fes,24,46,30.45,10
2025-04-11,HDD-100,Hard Drive,Agadir,12,26,77.56,14
2024-10-20,TAB-200,Tablet,Rabat,13,46,286.04,14
2025-04-26,TAB-100,Tablet,Agadir,46,61,312.12,3
2025-06-12,GPU-100,Graphics Card,Meknes,13,12,492.5,3
2024-03-12,HDD-100,Hard Drive,Rabat,44,53,77.54,10
2025-04-29,KB-100,Keyboard,Casablanca,32,21,28.88,3
2025-04-18,NC-100,Network Card,Rabat,11,60,38.71,14
2025-01-28,PHN-100,Smartphone,Casablanca,122,167,585.56,5
2025-07-23,MS-100,Mouse,Tanger,45,39,19.41,14
2025-07-13,LAP-200,Laptop,Tanger,58,87,812.19,3
2024-12-24,LAP-100,Laptop,Tanger,24,19,812.29,5
2025-06-07,MS-200,Mouse,Agadir,18,24,20.44,3
2025-05-24,KB-100,Keyboard,Marrakesh,28,15,28.75,7
2023-12-20,SSD-100,SSD,Marrakesh,62,64,114.38,10
2024-02-09,MS-100,Mouse,Meknes,28,31,19.4,10
2023-11-11,RAM-100,Memory Module,Tanger,12,12,103.78,3
2023-12-13,PRT-200,Printer,Meknes,12,2,154.49,5
2023-10-31,HDD-200,Hard Drive,Oujda,50,75,77.95,3
2025-02-20,HDD-100,Hard Drive,Meknes,54,90,77.59,10
2024-03-14,PHN-200,Smartphone,Meknes,124,122,584.15,10
2024-06-23,PHN-200,Smartphone,Marrakesh,111,91,581.22,14
2025-03-09,PRT-200,Printer,Casablanca,13,0,152.09,14
2024-10-10,NC-100,Network Card,Meknes,7,24,41.47,10
2024-08-28,TAB-200,Tablet,Agadir,15,61,310.17,3
2024-10-18,MB-200,Motherboard,Meknes,14,19,144.68,3
2025-03-30,HDD-100,Hard Drive,Rabat,32,68,81.09,3
2024-08-26,SSD-100,SSD,Rabat,34,45,119.06,5
2024-01-25,CPU-100,Processor,Casablanca,21,61,243.48,7
2025-07-09,NC-100,Network Card,Rabat,5,40,40.38,14
2023-11-06,RAM-100,Memory Module,Agadir,24,18,104.31,7
2024-09-11,LAP-200,Laptop,Fes,56,53,831.0,5
2025-06-24,CPU-100,Processor,Meknes,18,19,262.23,3
2023-08-12,GPU-200,Graphics Card,Tanger,15,38,478.58,14
2025-04-23,MON-100,Monitor,Oujda,21,71,202.33,14
2023-09-27,CPU-100,Processor,Meknes,21,59,242.14,10
2023-11-19,RAM-100,Memory Module,Agadir,38,84,102.44,7
2024-01-25,NC-100,Network Card,Fes,9,19,39.38,14
2023-09-08,KB-100,Keyboard,Casablanca,29,79,29.22,10
2024-07-17,HDD-200,Hard Drive,Rabat,16,31,77.54,14
2024-07-11,LAP-300,Laptop,Tanger,58,71,837.93,3
2023-12-11,SSD-100,SSD,Meknes,52,46,122.18,5
2023-11-13,TAB-200,Tablet,Tanger,42,51,291.27,3
2023-08-04,HDD-100,Hard Drive,Casablanca,39,26,80.29,5
2023-12-22,HDD-200,Hard Drive,Tanger,54,101,77.76,3
2023-12-04,CPU-100,Processor,Agadir,31,52,260.18,10
2024-07-30,KB-100,Keyboard,Oujda,12,46,29.82,5
2025-04-25,KB-100,Keyboard,Oujda,9,54,30.07,10
2023-10-07,SSD-100,SSD,Meknes,45,54,114.58,5
2024-03-24,MS-200,Mouse,Oujda,28,30,19.64,14
2024-02-20,PSU-100,Power Supply,Marrakesh,6,9,72.52,5
2024-08-18,PSU-100,Power Supply,Rabat,13,30,67.61,7
2023-12-17,RAM-100,Memory Module,Fes,26,49,97.08,7
2024-01-16,CPU-100,Processor,Meknes,19,65,257.45,5
2024-03-15,HDD-100,Hard Drive,Agadir,60,88,76.09,10
2024-10-27,CPU-100,Processor,Rabat,23,46,238.01,14
2024-08-22,HDD-100,Hard Drive,Casablanca,30,59,76.61,10
2024-12-11,PSU-100,Power Supply,Rabat,11,0,69.12,10
2024-10-23,GPU-100,Graphics Card,Casablanca,11,0,483.3,5
2024-08-01,LAP-200,Laptop,Oujda,106,111,794.83,14
2023-09-09,KB-100,Keyboard,Meknes,30,63,31.09,5
2025-05-14,RAM-100,Memory Module,Agadir,31,71,103.75,7
2025-05-13,KB-100,Keyboard,Tanger,29,50,28.89,10
2024-04-24,MS-100,Mouse,Marrakesh,23,8,19.33,7
2025-07-10,PRT-200,Printer,Oujda,19,19,143.54,14
2023-10-12,RAM-100,Memory Module,Rabat,45,84,103.64,5
2024-12-23,MB-100,Motherboard,Rabat,14,19,147.74,10
2024-04-06,MS-200,Mouse,Agadir,34,18,19.42,5
2024-05-01,NC-100,Network Card,Rabat,10,0,39.2,10
2025-03-10,KB-100,Keyboard,Oujda,37,71,29.37,14
2024-06-14,NC-100,Network Card,Meknes,6,16,40.29,3
2025-01-18,MS-100,Mouse,Rabat,25,6,19.45,3
2025-02-09,GPU-200,Graphics Card,Casablanca,10,8,520.09,5
2024-11-06,MS-100,Mouse,Agadir,41,79,20.95,5
2024-04-21,MON-100,Monitor,Fes,18,7,200.8,5
2025-07-17,CPU-100,Processor,Marrakesh,15,31,247.24,7
2024-05-28,MB-200,Motherboard,Casablanca,18,38,155.12,10
2024-02-12,NC-100,Network Card,Oujda,10,51,38.71,3
2025-01-05,MON-100,Monitor,Marrakesh,33,25,206.42,10
2024-04-15,MON-100,Monitor,Rabat,31,68,206.46,5
2024-06-11,PRT-200,Printer,Casablanca,17,4,151.7,5
2023-08-03,PSU-100,Power Supply,Rabat,2,37,72.99,7
2024-02-16,RAM-100,Memory Module,Marrakesh,27,57,101.24,10
2023-08-03,SSD-100,SSD,Fes,42,71,116.49,14
2024-08-25,MS-100,Mouse,Fes,35,41,19.02,7
2025-04-13,RAM-100,Memory Module,Marrakesh,24,51,96.88,14
2024-10-11,NC-100,Network Card,Casablanca,2,0,40.0,14
2025-03-17,PHN-200,Smartphone,Marrakesh,67,58,576.14,14
2025-07-06,HDD-100,Hard Drive,Rabat,53,92,76.08,7
2023-11-17,CPU-100,Processor,Fes,12,37,244.31,3
2025-03-14,MON-100,Monitor,Fes,15,12,193.26,10
2025-06-24,PHN-200,Smartphone,Marrakesh,77,86,625.48,10
2024-02-29,MON-100,Monitor,Agadir,31,64,198.57,3
2024-12-11,HDD-200,Hard Drive,Fes,67,117,78.28,5
2025-04-02,TAB-100,Tablet,Casablanca,39,31,285.51,7
2024-06-01,PHN-200,Smartphone,Agadir,65,84,602.87,3
2024-02-23,MON-100,Monitor,Agadir,15,33,205.2,5
2024-03-11,NC-100,Network Card,Meknes,8,53,38.04,14
2025-07-23,SSD-100,SSD,Oujda,65,45,123.87,3
2024-08-17,TAB-100,Tablet,Oujda,53,66,314.79,3
2024-01-02,SSD-100,SSD,Casablanca,57,106,115.62,5
2023-11-21,NC-100,Network Card,Oujda,9,47,41.45,14
2023-09-11,MS-100,Mouse,Agadir,24,53,20.27,10
2025-06-17,NC-100,Network Card,Fes,9,4,40.22,5
2024-02-06,CPU-100,Processor,Casablanca,16,1,250.16,3
2025-04-24,TAB-200,Tablet,Agadir,38,62,288.7,5
2025-05-05,MB-200,Motherboard,Marrakesh,17,24,155.83,7
2024-12-27,KB-100,Keyboard,Agadir,15,23,30.9,10
2023-11-22,TAB-200,Tablet,Casablanca,19,24,307.1,14
2023-08-09,MB-100,Motherboard,Casablanca,18,11,157.41,10
2025-02-07,MB-200,Motherboard,Rabat,14,23,153.33,10
2024-06-01,PRT-200,Printer,Fes,7,3,144.55,10
2025-07-20,PHN-200,Smartphone,Fes,32,72,603.06,14
2024-03-22,LAP-100,Laptop,Fes,39,80,810.67,5
2025-04-23,PRT-100,Printer,Casablanca,18,54,143.76,14
2025-01-17,SSD-100,SSD,Casablanca,41,34,115.05,5
2024-07-21,PHN-100,Smartphone,Marrakesh,64,98,570.34,14
2025-01-26,RAM-100,Memory Module,Marrakesh,48,92,101.46,3
2024-02-09,RAM-100,Memory Module,Fes,44,55,104.94,14
2025-06-03,GPU-100,Graphics Card,Agadir,15,28,513.06,10
2023-09-21,KB-100,Keyboard,Casablanca,24,5,28.7,10
2023-07-25,TAB-100,Tablet,Tanger,20,49,297.13,14
2023-08-23,LAP-100,Laptop,Meknes,71,55,761.85,3
2024-10-03,KB-100,Keyboard,Tanger,18,24,30.17,5
2025-01-14,PSU-100,Power Supply,Fes,8,32,70.5,5
2024-05-01,CPU-100,Processor,Oujda,18,18,253.25,10
2024-06-20,RAM-100,Memory Module,Fes,37,32,103.66,10
2024-10-07,MB-100,Motherboard,Casablanca,17,48,144.37,3
2024-10-04,MS-100,Mouse,Fes,35,19,20.49,7
2024-07-27,PSU-100,Power Supply,Agadir,4,6,66.83,5
2024-06-12,MB-100,Motherboard,Marrakesh,6,0,148.47,3
2025-01-24,SSD-100,SSD,Casablanca,31,40,115.28,3
2023-11-27,PRT-100,Printer,Casablanca,20,36,154.59,14
2025-03-22,NC-100,Network Card,Fes,8,20,39.49,5
2024-08-12,MS-100,Mouse,Tanger,31,38,19.67,3
2024-06-13,PHN-200,Smartphone,Casablanca,46,35,581.49,10
2024-07-12,PRT-200,Printer,Meknes,7,0,151.39,14
2024-11-28,RAM-100,Memory Module,Agadir,30,55,95.71,14
2025-03-26,RAM-100,Memory Module,Meknes,32,70,99.45,10
2025-05-28,NC-100,Network Card,Rabat,6,10,40.39,7
2024-06-12,TAB-100,Tablet,Meknes,56,61,313.62,7
2024-01-24,RAM-100,Memory Module,Fes,41,36,98.44,5
2024-09-24,PSU-100,Power Supply,Meknes,10,32,68.81,14
2024-03-15,PHN-100,Smartphone,Oujda,58,106,591.54,7
2025-03-17,MON-100,Monitor,Rabat,20,61,205.75,3
2024-05-03,TAB-100,Tablet,Oujda,32,40,301.92,14
2024-11-01,KB-100,Keyboard,Tanger,14,16,29.46,10
2025-01-31,PRT-100,Printer,Tanger,12,52,142.76,5
2024-01-08,PHN-200,Smartphone,Casablanca,51,66,626.76,5
2024-12-18,NC-100,Network Card,Meknes,8,49,41.37,5
2025-02-23,PSU-100,Power Supply,Rabat,10,12,70.76,3
2024-03-06,GPU-200,Graphics Card,Meknes,11,43,499.65,10
2024-08-10,PSU-100,Power Supply,Meknes,10,32,70.34,7
2025-04-01,MB-100,Motherboard,Rabat,8,38,143.86,14
2024-08-08,RAM-100,Memory Module,Rabat,14,35,97.26,5
2024-06-02,CPU-100,Processor,Rabat,24,24,243.67,10
2024-03-18,PHN-200,Smartphone,Tanger,78,86,627.32,5
2025-07-12,NC-100,Network Card,Meknes,4,11,39.91,3
2024-11-28,PHN-200,Smartphone,Marrakesh,81,66,623.28,7
2024-12-22,MON-100,Monitor,Fes,25,74,198.5,3
2024-07-21,CPU-100,Processor,Marrakesh,21,16,245.41,5
2024-10-18,GPU-200,Graphics Card,Agadir,15,0,485.85,10
2023-08-18,RAM-100,Memory Module,Marrakesh,69,87,97.8,5
2024-09-02,MON-100,Monitor,Tanger,41,73,199.5,10
2025-06-09,RAM-100,Memory Module,Fes,32,20,96.08,7
2023-12-01,SSD-100,SSD,Tanger,64,49,119.57,5
2025-04-20,PHN-100,Smartphone,Fes,36,81,590.26,3
2024-11-23,MB-100,Motherboard,Rabat,17,15,151.41,14
2024-11-30,LAP-200,Laptop,Meknes,45,41,828.06,10
2023-09-08,NC-100,Network Card,Meknes,8,45,41.48,3
2025-03-09,HDD-100,Hard Drive,Meknes,42,90,76.65,3
2024-08-30,KB-100,Keyboard,Tanger,12,32,30.4,5
2024-04-12,NC-100,Network Card,Tanger,9,27,41.6,14
2025-03-10,PSU-100,Power Supply,Rabat,10,0,66.99,3
2024-02-10,PHN-100,Smartphone,Rabat,49,66,570.06,3
2023-09-23,GPU-100,Graphics Card,Rabat,17,21,488.05,7
2025-06-23,TAB-100,Tablet,Rabat,28,41,312.76,14
2024-12-16,MS-200,Mouse,Fes,20,63,20.07,5
2025-07-18,LAP-200,Laptop,Rabat,46,91,769.85,14
2025-04-10,NC-100,Network Card,Tanger,8,14,40.0,5
2025-06-09,RAM-100,Memory Module,Agadir,54,78,100.42,3
2025-06-28,HDD-200,Hard Drive,Agadir,64,73,80.86,7
2024-04-20,HDD-200,Hard Drive,Marrakesh,55,46,79.98,5
2024-11-18,MB-200,Motherboard,Agadir,17,25,143.82,14
2025-03-11,PRT-200,Printer,Marrakesh,12,54,152.53,14
2025-06-30,CPU-100,Processor,Fes,22,30,247.48,7
2023-12-21,PHN-200,Smartphone,Agadir,95,145,617.83,14
2023-12-12,GPU-200,Graphics Card,Tanger,10,32,488.61,10
2025-01-10,TAB-200,Tablet,Marrakesh,30,56,306.61,3
2025-04-17,NC-100,Network Card,Rabat,3,26,41.87,14
2025-04-24,HDD-100,Hard Drive,Meknes,22,54,77.01,3
2024-11-30,PRT-200,Printer,Rabat,12,55,148.6,3
2025-05-21,HDD-100,Hard Drive,Marrakesh,42,82,79.8,10
2024-07-11,PRT-100,Printer,Casablanca,24,40,157.0,10
2024-03-05,HDD-100,Hard Drive,Oujda,52,75,82.82,3
2023-12-05,MS-100,Mouse,Marrakesh,31,31,19.16,7
2024-12-11,RAM-100,Memory Module,Agadir,38,81,104.68,10
2025-07-08,CPU-100,Processor,Casablanca,16,22,258.08,7
2025-04-18,CPU-100,Processor,Oujda,23,52,239.31,5
2024-12-13,HDD-200,Hard Drive,Agadir,39,41,79.75,3
2023-11-10,NC-100,Network Card,Tanger,9,4,38.97,10
2023-10-07,CPU-100,Processor,Tanger,18,5,254.15,5
2024-02-14,MON-100,Monitor,Oujda,25,64,206.86,14
2024-07-22,HDD-200,Hard Drive,Rabat,52,74,80.59,5
2024-11-25,NC-100,Network Card,Tanger,8,22,40.87,3
2024-02-23,NC-100,Network Card,Rabat,16,24,40.08,10
2024-05-03,SSD-100,SSD,Fes,31,23,125.8,14
2024-08-02,PHN-200,Smartphone,Meknes,101,142,602.42,3
2023-08-15,SSD-100,SSD,Agadir,41,41,116.37,14
2025-04-18,GPU-100,Graphics Card,Tanger,18,31,509.26,5
2024-03-05,CPU-100,Processor,Tanger,14,20,258.98,7
2024-08-24,PSU-100,Power Supply,Casablanca,9,27,69.69,3
2023-09-26,KB-100,Keyboard,Casablanca,30,45,30.95,14
2023-10-03,PHN-200,Smartphone,Marrakesh,60,80,597.95,14
2024-01-29,HDD-100,Hard Drive,Rabat,43,82,78.69,7
2023-08-03,MON-100,Monitor,Casablanca,13,45,190.95,5
2023-12-16,TAB-100,Tablet,Meknes,15,47,287.68,3
2024-07-11,PSU-100,Power Supply,Casablanca,12,49,66.99,5
2025-04-27,MS-100,Mouse,Rabat,24,27,20.37,7
2024-10-31,RAM-100,Memory Module,Casablanca,33,32,102.8,3
2024-03-26,MON-100,Monitor,Rabat,26,46,202.3,3
2025-02-11,LAP-300,Laptop,Casablanca,34,64,769.95,3
2024-02-29,MON-100,Monitor,Tanger,19,19,195.0,3
2024-10-18,PRT-100,Printer,Fes,21,43,153.36,14
2024-03-11,GPU-200,Graphics Card,Meknes,39,80,478.17,5
2025-04-12,TAB-200,Tablet,Marrakesh,11,2,286.8,5
2025-04-14,MON-100,Monitor,Rabat,28,31,201.99,5
2025-06-16,PSU-100,Power Supply,Fes,12,36,71.02,10
2025-04-20,GPU-200,Graphics Card,Tanger,3,0,512.62,14
2024-02-16,MS-200,Mouse,Rabat,36,55,20.84,14
2024-08-01,RAM-100,Memory Module,Rabat,27,37,95.37,7
2024-06-15,MB-100,Motherboard,Tanger,13,53,147.93,3
2024-08-22,HDD-100,Hard Drive,Meknes,44,58,78.41,10
2025-01-04,PSU-100,Power Supply,Rabat,9,50,71.98,3
2023-11-18,MB-100,Motherboard,Oujda,13,54,148.54,7
2025-05-03,GPU-100,Graphics Card,Fes,19,53,516.5,5
2025-02-10,MON-100,Monitor,Tanger,30,35,205.79,14
2024-05-17,NC-100,Network Card,Tanger,6,32,40.22,10
2024-03-08,LAP-100,Laptop,Casablanca,66,91,799.74,14
2025-01-13,MB-100,Motherboard,Fes,10,8,145.16,3
2025-05-09,KB-100,Keyboard,Marrakesh,21,66,31.29,7
2025-02-27,KB-100,Keyboard,Fes,22,64,29.3,3
2023-09-26,TAB-100,Tablet,Casablanca,34,27,310.7,14
2025-06-12,CPU-100,Processor,Marrakesh,15,35,246.55,7
2024-08-21,MS-100,Mouse,Marrakesh,18,23,20.83,14
2023-12-04,TAB-200,Tablet,Fes,29,17,285.9,14
2025-04-17,PRT-100,Printer,Oujda,14,61,155.11,10
2025-07-02,MON-100,Monitor,Casablanca,27,66,206.44,3
2024-05-23,PSU-100,Power Supply,Agadir,9,41,69.03,10
2024-02-04,LAP-300,Laptop,Meknes,45,59,830.07,3
2025-02-03,HDD-200,Hard Drive,Agadir,64,104,78.99,7
2024-08-13,SSD-100,SSD,Marrakesh,42,38,116.69,10
2025-07-07,SSD-100,SSD,Tanger,43,86,125.5,14
2023-09-29,NC-100,Network Card,Tanger,5,55,41.52,7
2024-07-30,CPU-100,Processor,Rabat,20,24,241.72,5
2024-03-18,KB-100,Keyboard,Fes,36,26,31.32,5
2024-07-22,LAP-100,Laptop,Casablanca,58,94,795.37,7
2023-09-22,MON-100,Monitor,Casablanca,19,24,202.18,7
2024-03-12,SSD-100,SSD,Oujda,30,29,117.69,10
2025-04-25,RAM-100,Memory Module,Agadir,62,86,96.14,7
2024-10-21,MS-200,Mouse,Agadir,43,71,19.02,10
2024-05-01,PSU-100,Power Supply,Fes,7,2,72.76,5
2023-11-20,MS-200,Mouse,Casablanca,38,85,20.22,3
2024-12-05,MON-100,Monitor,Meknes,17,12,208.53,10
2023-10-24,LAP-100,Laptop,Oujda,71,98,781.74,10
2024-07-11,HDD-200,Hard Drive,Tanger,16,43,80.24,7
2024-09-14,PHN-200,Smartphone,Tanger,34,39,591.46,3
2024-09-10,SSD-100,SSD,Tanger,50,33,117.31,10
2024-08-27,TAB-200,Tablet,Casablanca,8,0,295.22,5
2024-10-04,LAP-200,Laptop,Fes,66,75,816.57,7
2025-06-27,LAP-100,Laptop,Oujda,46,79,819.32,7
2023-08-30,RAM-100,Memory Module,Rabat,23,67,100.38,3
2025-07-11,GPU-200,Graphics Card,Marrakesh,20,33,523.59,3
2024-07-15,MB-100,Motherboard,Meknes,4,19,144.76,3
2024-10-13,MON-100,Monitor,Fes,31,73,191.26,5
2023-11-07,HDD-100,Hard Drive,Fes,30,15,76.37,14
2024-12-05,NC-100,Network Card,Fes,7,56,41.83,10
2023-10-19,PHN-100,Smartphone,Marrakesh,60,93,603.78,14
2023-12-20,PSU-100,Power Supply,Rabat,10,36,68.11,3
2024-01-23,MB-100,Motherboard,Agadir,12,36,146.93,7
2024-11-18,MON-100,Monitor,Agadir,25,42,201.89,10
2025-05-06,SSD-100,SSD,Fes,56,67,125.2,5
2024-01-01,SSD-100,SSD,Tanger,56,97,123.42,3
2025-01-24,NC-100,Network Card,Rabat,5,38,40.75,10
2025-04-28,GPU-100,Graphics Card,Rabat,15,17,486.93,14
2025-04-20,CPU-100,Processor,Casablanca,10,53,253.31,7
2024-12-20,CPU-100,Processor,Rabat,11,48,243.54,5
2024-01-06,PRT-200,Printer,Meknes,5,54,156.0,7
2023-08-26,KB-100,Keyboard,Marrakesh,29,44,30.53,5
2024-07-23,CPU-100,Processor,Marrakesh,22,56,251.54,3
2025-05-03,NC-100,Network Card,Fes,8,24,40.6,14
2023-10-13,MON-100,Monitor,Tanger,31,76,192.77,10
2023-11-12,KB-100,Keyboard,Oujda,31,24,29.86,10
2024-04-11,MS-100,Mouse,Marrakesh,30,63,19.63,5
2025-07-17,SSD-100,SSD,Rabat,33,62,116.65,3
2024-11-01,PSU-100,Power Supply,Tanger,10,0,70.56,14
2025-07-02,HDD-100,Hard Drive,Tanger,37,45,77.94,10
2024-09-02,MS-200,Mouse,Tanger,11,33,20.33,14
2025-02-18,TAB-100,Tablet,Agadir,31,48,292.36,5
2023-12-08,MB-100,Motherboard,Casablanca,6,14,147.98,7
2024-09-24,PRT-100,Printer,Casablanca,21,63,155.83,10
2024-12-26,MON-100,Monitor,Oujda,22,20,204.03,14
2023-10-02,MB-100,Motherboard,Casablanca,7,0,149.82,3
2024-04-10,LAP-200,Laptop,Marrakesh,26,66,828.29,3
2024-03-12,MB-100,Motherboard,Fes,14,7,150.51,10
2025-06-11,MS-100,Mouse,Fes,28,10,20.44,10
2023-12-20,MON-100,Monitor,Oujda,28,67,190.19,3
2024-08-11,PSU-100,Power Supply,Meknes,14,11,72.79,14
2023-08-28,TAB-100,Tablet,Oujda,43,39,299.47,14
2023-10-23,PRT-200,Printer,Oujda,9,2,145.12,3
2025-05-08,PSU-100,Power Supply,Casablanca,10,56,70.74,3
2023-09-05,LAP-300,Laptop,Marrakesh,70,118,792.51,7
2024-01-25,PRT-100,Printer,Oujda,6,23,151.25,10
2025-07-07,SSD-100,SSD,Agadir,39,55,123.17,5
2023-08-06,KB-100,Keyboard,Agadir,32,61,30.87,3
2024-03-29,PRT-200,Printer,Rabat,15,42,151.43,3
2023-09-07,NC-100,Network Card,Tanger,4,9,41.32,10
2024-04-28,PHN-200,Smartphone,Meknes,126,127,617.16,14
2024-11-06,CPU-100,Processor,Tanger,23,24,250.0,3
2025-03-26,TAB-200,Tablet,Marrakesh,22,53,305.01,5
2025-05-17,CPU-100,Processor,Oujda,22,29,256.03,7
2024-11-11,RAM-100,Memory Module,Marrakesh,34,81,96.45,5
2024-10-07,CPU-100,Processor,Meknes,19,54,254.34,3
2024-04-06,HDD-100,Hard Drive,Tanger,39,62,83.15,3
2024-02-13,KB-100,Keyboard,Oujda,23,39,30.23,5
2025-02-23,KB-100,Keyboard,Marrakesh,22,5,30.29,10
2024-01-02,MON-100,Monitor,Oujda,34,67,192.2,10
2023-12-11,LAP-200,Laptop,Meknes,31,78,762.03,10
2025-04-25,MS-200,Mouse,Agadir,26,54,19.29,10
2024-03-09,PHN-100,Smartphone,Casablanca,77,111,580.65,7
2024-11-26,KB-100,Keyboard,Agadir,30,29,29.32,7
2025-02-05,SSD-100,SSD,Marrakesh,29,58,121.27,10
2024-01-23,PHN-200,Smartphone,Fes,111,153,593.91,7
2023-10-19,MB-200,Motherboard,Agadir,15,21,142.76,14
2024-01-13,MB-100,Motherboard,Oujda,14,17,150.85,14
2024-11-19,CPU-100,Processor,Rabat,29,14,254.22,10
2024-10-25,KB-100,Keyboard,Meknes,28,29,31.23,5
2024-08-29,SSD-100,SSD,Marrakesh,45,36,119.41,5
2025-07-03,MS-200,Mouse,Oujda,22,42,19.04,10
2024-10-07,PSU-100,Power Supply,Oujda,9,4,69.08,10
2024-01-23,PRT-100,Printer,Meknes,8,3,153.5,7
2023-11-12,MS-100,Mouse,Casablanca,31,34,19.57,10
2025-05-17,MB-100,Motherboard,Fes,10,41,145.87,5
2023-12-06,NC-100,Network Card,Oujda,7,20,41.21,14
2025-03-02,MON-100,Monitor,Casablanca,5,4,208.23,10
2024-12-31,NC-100,Network Card,Meknes,4,46,38.13,3
2025-02-12,MB-200,Motherboard,Agadir,15,10,148.1,5
2024-06-27,GPU-100,Graphics Card,Tanger,17,17,502.92,14
2024-05-21,NC-100,Network Card,Marrakesh,9,0,40.57,7
2024-12-05,KB-100,Keyboard,Tanger,33,36,28.63,10
2024-11-15,HDD-200,Hard Drive,Rabat,52,67,80.05,7
2024-01-31,SSD-100,SSD,Fes,32,17,122.11,5
2024-08-22,NC-100,Network Card,Marrakesh,8,15,40.67,3
2023-08-31,SSD-100,SSD,Meknes,51,47,120.01,7
2024-07-18,MB-200,Motherboard,Rabat,0,5,152.02,14
2025-04-15,RAM-100,Memory Module,Oujda,46,81,101.15,3
2024-08-26,MS-200,Mouse,Oujda,46,37,20.33,5
2023-07-30,HDD-100,Hard Drive,Meknes,38,60,76.14,10
2024-03-18,HDD-200,Hard Drive,Oujda,38,78,82.85,10
2024-04-09,HDD-100,Hard Drive,Marrakesh,21,1,83.19,14
2024-06-05,PRT-100,Printer,Tanger,15,23,149.15,10
